"cobacia","S1_ivv_nu","S2_ivv_nu","S3_ivv_classe","S4_ivv_nu","floresta","monitorado","estacoes","escolas","alunos","docentes","risco"
759341595,4.9927846824868e-07,0.0181606676776844,"2",0.272,0.3798,"yes",0,2,727,43,1.934
759341641,4.9053056375056e-07,0.120150927272727,"2",0.273,0.0243,"yes",0,1,12,2,0
759341817,3.1785020588574e-07,0.120154652352551,"2",0.273,0,"yes",0,1,203,16,0
759343145,5.4677736518291e-07,0.120154147346729,"2",0.367,0.9549,"yes",0,1,19,2,0
759343163,5.8232523513325e-07,0.024171183004359,"1",0.41,0.9756,"yes",0,1,109,7,0
759343165,6.0531089631099e-07,0,"1",0.41,4.5954,"no",0,2,78,5,0
759343178,5.7251116919199e-07,0,"1",0.429,2.5569,"no",0,1,47,2,0
759343185,6.4586457217872e-07,0,"1",0.431,1.0476,"no",0,2,1324,64,0
759343189,5.7743723830718e-07,0,"1",0.429,2.0331,"no",0,2,49,3,0
759343191,6.3948649743271e-07,0,"1",0.431,1.7559,"no",0,42,12454,628,0
759343193,9.7664913532331e-07,0,"1",0.432,0.8766,"no",0,1,63,3,0
759343312,6.6224225232941e-07,0,"1",0.442,1.3842,"yes",0,2,380,26,0
759343313,7.8316080870003e-07,0,"1",0.442,2.0565,"yes",0,3,209,16,0
759343317,9.7179389901667e-07,0,"1",0.458,0.693,"yes",0,1,48,4,0
759343327,1.20573750847606e-06,0,"1",0.473,1.7037,"yes",0,3,143,14,0
759343335,7.2756283154519e-07,0,"1",0.483,0.2484,"yes",2,7,2430,129,0.57
759343336,4.8180034662326e-07,0,"1",0.482,2.0556,"yes",0,16,5223,259,1.227
759343337,5.7194868667952e-07,0,"1",0.483,0.783,"yes",0,8,1764,116,1.227
759343381,4.778195734792e-07,0,"1",0.529,4.7745,"yes",0,1,10,1,0.191
759343382,4.6601180520565e-07,0,"1",0.529,0.8613,"yes",0,1,64,4,0
759343385,5.7863168695324e-07,0,"1",0.529,0.1143,"yes",0,1,66,3,0
759343474,4.1025970008201e-07,0,"1",0.552,0.0153,"yes",0,1,27,1,0
759343478,4.0367116133663e-07,0,"1",0.552,0.4842,"yes",0,1,21,2,0
759343592,4.178790698768e-07,0,"1",0.59,0.9072,"yes",0,1,67,3,0
759343672,5.2186292042268e-07,0,"1",0.558,0.7875,"yes",0,1,93,5,0
759343692,5.5412766680348e-07,0,"1",0.558,0.3501,"yes",0,1,26,2,0
759343741,4.8250323870914e-07,0,"1",0.527,0.6111,"yes",0,1,24,2,0
759343745,5.8142717000052e-07,0,"1",0.527,0.4554,"yes",0,1,72,8,0
759343981,1.02281805805545e-06,0,"1",0.374,0.1305,"yes",0,1,860,30,13.4
759343983,1.38910574068318e-06,0,"1",0.374,0.0954,"yes",0,2,868,35,0
759345511,8.9207364150754e-07,0,"1",0.383,0.9918,"no",0,1,18,1,0
759345512,6.2267198558504e-07,0,"1",0.32,1.0602,"no",0,1,57,4,0
759345517,3.7727239622617e-07,0,"1",0.32,0.0549,"no",2,2,671,32,0
759345582,2.2278498234606e-07,0,"1",0.335,1.6614,"yes",0,2,131,10,0
759345583,2.5751076883152e-07,0,"1",0.301,3.5568,"yes",0,1,72,3,0
759348223,2.4720924691084e-07,0,"1",0.376,2.0943,"yes",0,1,132,10,0
759349383,1.04171620880719e-06,0,"1",0.308,3.7602,"yes",0,1,502,27,0
759349523,1.85024749602552e-06,0,"1",0.328,6.8364,"yes",0,2,398,28,0
759349931,3.8444717520285e-07,0,"1",0.377,0.6525,"yes",0,1,20,1,0
759352431,2.9360450339464e-07,0.120155332479624,"2",0.233,0,"yes",0,1,23,2,0
759352451,3.2425562307425e-07,0.120153918107763,"2",0.233,0,"yes",0,1,54,4,0
759352491,3.9827174764441e-07,0.120154663349917,"2",0.255,0.2061,"yes",0,1,190,13,0
759352933,4.4542554758136e-07,0.120154647396725,"2",0.248,0.0081,"yes",0,1,65,6,0
759361244,1.5449755112106e-07,0.120125718424102,"4",0.215,0,"yes",0,1,441,19,0
759361662,7.047583125679e-08,0.120146234706186,"2",0.171,0,"yes",0,5,2169,95,0.111
759361664,7.455893136978e-08,0.120162888888889,"2",0.186,0.0063,"yes",2,7,2513,95,0.027
759361691,6.99033501024e-08,0.120156929204377,"2",0.171,0.0369,"yes",0,1,214,6,0
759361692,6.686125200981e-08,0.120175820712239,"2",0.171,0.0396,"yes",0,1,232,8,0
759362643,4.3850262715922e-07,0.120154265734266,"2",0.266,0.7587,"yes",0,1,36,3,0
759364247,1.1572260284461e-07,0.120155160036703,"2",0.216,0,"yes",0,1,42,2,0
759364263,2.1059940589703e-07,0.12015257261878,"2",0.238,0.7074,"yes",0,1,738,43,0
759366555,9.952961410631e-08,0.120155021472694,"2",0.228,0.1323,"yes",0,1,31,1,0
759366561,1.0438390502466e-07,0.12015425464876,"2",0.245,0.2664,"yes",0,1,15,2,0
759366583,1.0577477598844e-07,0.120172813559322,"2",0.245,0.0891,"yes",0,1,5,1,0
759366595,9.951831449679e-08,0.12015485397094,"2",0.245,0.0045,"yes",0,1,37,3,0
759366662,1.5945584482771e-07,0.12016571682992,"2",0.261,0.0144,"yes",0,1,14,1,0
759366913,1.5709986643014e-07,0.120153846293991,"2",0.255,0.5364,"yes",0,1,6,1,0
759367152,5.023880685094e-08,0.120168133574942,"2",0.181,0.1215,"yes",0,1,98,4,0
759367177,5.190587765522e-08,0.0833844236668936,"2",0.199,0,"yes",0,1,55,3,0
759367211,5.829030411735e-08,0.120155334705676,"2",0.202,0.1872,"yes",2,1,866,33,0
759367231,7.058331520376e-08,0.120154275683521,"2",0.202,0.1719,"yes",0,1,30,2,0
759367316,5.757125197916e-08,0.120159298986487,"2",0.202,0,"yes",0,3,610,31,0
759367363,5.076290654916e-08,0.12015350262697,"2",0.199,0.1089,"yes",0,1,51,3,0
759367424,3.02973425319e-08,0.120160509452099,"2",0.222,0.1989,"yes",0,1,142,6,0
759367453,2.61524507555e-08,0.120153528459206,"2",0.222,0.0855,"yes",0,1,25,1,0
759367516,6.452273187957e-08,0.120167967145791,"2",0.222,9e-04,"yes",0,1,34,2,0
759367782,2.3530018933962e-06,0.120133274547188,"2",0.238,0.054,"yes",2,4,657,39,0
759367783,6.3838108846198e-07,0.120151548994776,"2",0.238,0.0909,"yes",0,2,661,36,0.091
759367886,8.343290149542e-08,0.120169303054033,"2",0.228,0.018,"yes",0,1,299,18,0
759367892,9.256847203208e-08,0.120158807430751,"2",0.239,0.6903,"yes",0,1,150,10,0
759368223,1.4731375696938e-07,0.120155208333333,"2",0.252,0.3222,"yes",0,1,12,1,0
759368231,2.3366831004973e-07,0.12015482891025,"2",0.252,0,"yes",0,3,457,23,0.479
759368233,4.6251150424317e-07,0.120155055897355,"2",0.252,0.0063,"yes",0,9,4615,253,0.635
759368236,5.2358224920451e-07,0.120129402898551,"2",0.266,0.0459,"yes",0,1,162,13,0
759368238,2.9106618542989e-07,0.12015837671557,"2",0.266,0.279,"yes",0,1,165,10,0.007
759368262,1.7432784686689e-07,0.12015601201434,"2",0.266,0.9333,"yes",0,1,17,2,0
759368275,1.6191087174743e-07,0.12015562829619,"2",0.293,0.0144,"yes",0,2,168,13,0.102
759368444,1.409334662094e-07,0.120137376425856,"2",0.273,0,"yes",0,1,52,4,0
759368446,1.4350693724893e-07,0.120151317941318,"2",0.259,0.0585,"yes",0,1,23,2,0
759368512,1.746296998593e-07,0.120143067484663,"2",0.273,0.1557,"yes",0,2,604,31,0.834
759368527,1.3445806972187e-07,0.120149901064732,"2",0.279,0.8163,"yes",0,2,31,3,0
759368544,1.915286585161e-07,0.120155902504774,"2",0.293,0.4266,"yes",0,1,13,1,0
759368547,2.1201428202364e-07,0.120151783399703,"2",0.301,0.2088,"yes",0,1,32,2,0
759368563,1.7401957206261e-07,0.120153567294218,"2",0.325,1.404,"yes",0,1,14,1,0
759368732,2.0571676208522e-07,0.120166945876289,"2",0.346,0,"yes",0,1,122,10,0
759368763,2.2419453504588e-07,0.120155759506823,"2",0.346,0.0756,"yes",0,1,811,37,0
759368791,2.12558694196e-07,0.0922098443372589,"2",0.346,0,"yes",0,1,9,3,0
759368917,6.1403078675694e-07,0.0741451807092474,"2",0.36,0.1125,"yes",0,1,30,3,0
759368944,8.5314588212401e-07,0.120149748743719,"2",0.387,0.2151,"yes",0,1,25,2,0
759368957,1.15383279845919e-06,0.0226715422047539,"1",0.397,1.6812,"yes",0,1,27,2,0
759368993,5.5437208465242e-07,0,"1",0.429,3.3579,"no",0,1,76,4,0
759369115,1.5969212065872e-07,0.0261489527427622,"2",0.258,0.3339,"yes",0,1,186,14,0.533
759369132,1.3514500952614e-07,0.120150237732125,"2",0.283,0.0738,"yes",0,1,72,6,0.721
759369133,1.5385448009232e-07,0.0156353450439876,"2",0.334,0,"yes",2,7,2057,107,0.721
759369139,1.6103060031525e-07,0.0132617941388193,"2",0.335,0,"yes",0,1,82,6,0
759369143,1.5000044180828e-07,0.109893895998068,"2",0.335,0.0081,"yes",0,1,35,2,0
759369146,1.7220484265345e-07,0.120160743435933,"2",0.335,0.1503,"yes",0,1,61,3,0
759369171,1.8658903984395e-07,0,"2",0.38,0.8694,"no",0,1,18,1,0
759369186,3.1795006473129e-07,0,"2",0.367,0.1953,"no",0,1,32,2,0
759369671,5.0224806009663e-07,0,"1",0.434,0.0846,"yes",0,1,48,3,0
759382773,3.967382691399e-08,0.120152513067113,"2",0.177,0.036,"yes",0,1,58,3,0
759389473,4.784941277607e-08,0.120149579288026,"2",0.177,0.0873,"yes",0,1,51,3,0
759392222,1.056491868908e-08,0,"4",0.175,0.009,"no",0,1,168,7,0
759392281,1.18542375944e-08,0.120159272882077,"2",0.174,0.6804,"yes",0,1,22,2,0
759412531,9.67040271679e-09,0.120155192589376,"2",0.258,0.4329,"yes",2,1,20,1,0
759412571,9.58874250211e-09,0.120155040341738,"2",0.285,0.3357,"yes",0,1,15,1,0
759412931,1.005872971984e-08,0.120154889222482,"2",0.356,0.1161,"yes",0,1,74,3,0
759412941,1.36085997241e-08,0.120149863904733,"2",0.356,0,"yes",0,1,82,8,0
759412945,1.247787838843e-08,0.120160082304527,"2",0.31,0.0783,"yes",0,1,11,1,0
759418292,1.759348850991e-08,0.120145662554715,"2",0.253,0.0882,"yes",0,1,44,3,0
759421211,1.778918643404e-08,0.120154040380102,"2",0.328,0.1629,"yes",0,1,18,2,0
759421251,1.99572986627e-08,0.12015294749213,"2",0.325,0.0126,"yes",0,1,20,2,0
759425131,3.593217493881e-08,0.12015505557215,"2",0.318,0.0234,"yes",0,1,33,2,0
759427793,7.780345376454e-08,0.120155057794875,"2",0.363,0.1602,"yes",0,2,1330,60,0.039
759427795,8.010440425869e-08,0.120155010780299,"2",0.363,0,"yes",1,2,1031,47,0.259
759428717,9.931473741266e-08,0.120155176533118,"2",0.324,0,"no",0,1,62,4,0
759429991,1.69201320028579e-05,0.120154948774789,"2",0.346,0.4995,"yes",0,1,36,2,0
759432641,4.061930811579e-08,0.120160787939924,"2",0.253,0,"yes",0,1,38,2,0
759432713,4.168188772161e-08,0.120155622621594,"2",0.253,0.1026,"yes",0,1,16,1,0
759434171,5.026067812245e-08,0.120155153683963,"2",0.239,0.0711,"yes",0,1,36,2,0
759434753,8.090339684627e-08,0.120155055881233,"2",0.25,0.3303,"yes",0,1,40,2,0
759436243,5.636739970314e-08,0.120158677622779,"2",0.243,0.0522,"yes",0,1,30,2,0
759436274,6.328461514423e-08,0.120161530278232,"2",0.243,0,"yes",0,1,23,2,0
759439811,9.958751779871e-08,0.120154793346885,"2",0.219,0.6606,"yes",2,4,915,33,2.585
759439812,1.0608573265657e-07,0.120141828571429,"2",0.219,0.1026,"yes",0,1,31,2,0
759439891,1.4017464612633e-07,0.120157900131273,"2",0.237,0.045,"yes",0,1,18,1,0
759441415,1.9965434660638e-07,0.120155018259501,"2",0.247,2.025,"yes",0,2,43,2,0
759441493,3.0182873997265e-07,0.1201544442481,"2",0.279,0.6912,"yes",0,1,143,9,0
759444121,2.8516016637483e-07,0.120155970643939,"2",0.299,1.6236,"yes",0,2,278,16,2.386
759444131,2.721838527035e-07,0.020401444013983,"2",0.299,0.6507,"yes",2,1,440,22,2.297
759444147,1.5529393254347e-06,0.120156708860759,"1",0.336,0.4824,"yes",0,2,36,2,0
759444163,1.08389803312007e-06,0.120146639089969,"1",0.336,0.0909,"yes",0,1,42,3,0
759444183,4.0909308149499e-07,0.120153627157735,"2",0.312,1.8468,"yes",0,1,26,2,0
759444192,8.9071882457742e-07,0.120160317320405,"1",0.336,0.909,"no",0,1,33,2,0
759444226,4.2382749894912e-07,0,"1",0.364,0.6408,"no",0,1,9,1,0
759444361,6.228622968731e-07,0.120153166509495,"2",0.348,0.0189,"no",2,1,106,6,0.12
759444381,5.8135524814872e-07,0.00597498618132794,"1",0.376,0,"no",0,1,39,3,0.069
759444443,3.1762394238124e-07,0,"1",0.38,0.3492,"no",2,3,1152,58,0
759444551,2.06844051351678e-06,0,"1",0.396,1.7307,"no",0,5,650,30,0
759444991,1.6743023366495e-07,0,"1",0.362,8.3268,"yes",0,3,195,16,0
759447111,2.4011752328918e-07,0.113381368873066,"2",0.315,0.0423,"yes",0,2,100,8,0
759447115,1.8967452196268e-07,0.113310702134737,"2",0.315,0.0243,"yes",2,3,1585,74,0.266
759447144,1.4673739940977e-07,0.120156723839723,"2",0.325,1.1124,"yes",0,1,16,2,0
759447145,1.3653236717956e-07,0.120152024203106,"2",0.325,0.594,"yes",0,1,11,2,0
759447341,5.833927151958e-07,0.120155176626826,"2",0.345,0.4482,"no",0,1,40,3,0
759447391,5.23440562979525e-06,0.11184639814437,"2",0.332,0.027,"no",0,1,273,14,0
759447392,1.16003208343345e-06,0.120159461928934,"2",0.332,0.0099,"no",0,1,41,3,0
759447514,2.3984699113494e-07,0.12015503125,"2",0.349,0.1071,"no",0,1,82,4,0
759458295,5.2741479313528e-07,0,"1",0.502,0.0486,"yes",0,1,300,12,0
759458561,1.84817247419321e-06,0,"1",0.464,0.45,"no",0,4,1124,55,0
759458621,1.33714116157149e-06,0,"1",0.464,0.0252,"no",0,3,2200,88,0
759458623,2.33623431050998e-06,0,"1",0.464,0.3006,"no",2,1,173,8,0
759469911,1.7570411263303e-07,0,"1",0.325,4.6494,"yes",2,7,1717,100,0
759469912,1.8522292298478e-07,0,"1",0.321,0.0693,"no",0,1,18,1,0
759469913,2.8264438333952e-07,0,"1",0.321,1.8216,"no",0,1,11,1,0
759512413,1.5265915197541e-07,0.120155169214912,"4",0.285,0.1377,"yes",0,2,810,42,0
759513823,9.74779644095e-09,0,"4",0.387,0.0612,"yes",0,1,414,17,0.066
759514253,8.98388278366e-09,0.120156831497715,"2",0.413,0.8946,"yes",0,1,139,7,0
759522496,3.647667880511e-08,0.120145712187959,"2",0.426,0,"no",0,1,15,1,0
759527152,1.301514296463e-08,0.120137250859107,"5",0.455,0,"no",0,1,502,22,0
759663621,9.277051846577e-08,0,"1",0.263,0,"yes",0,1,138,7,0
759663892,1.351122933288e-07,0,"1",0.298,0.144,"yes",0,1,12,1,0
759664421,1.0177597639171e-07,0,"1",0.298,0,"yes",0,1,33,2,0
759666991,1.3519361786321e-07,0,"1",0.333,0.4581,"no",0,1,70,3,0
759667943,7.2406244288727e-07,0,"1",0.389,3.7989,"yes",0,2,130,6,0
759684142,1.18384610066333e-06,0.120141301658005,"2",0.318,0.342,"no",0,1,39,1,0
759685423,1.5300876195576e-07,0,"1",0.287,0.2025,"no",0,1,13,1,0
759685512,1.2856313562758e-07,0,"1",0.287,0.0378,"yes",0,1,17,1,0
759685582,1.7356541780985e-07,0,"1",0.306,0.2421,"no",0,1,12,1,0
759875121,8.99892925437e-08,0.120154549485028,"2",0.27,0,"yes",0,2,236,13,3.836
759877663,1.9139411474718e-07,0,"1",0.348,0.0324,"no",0,1,140,8,0
759878462,1.04517399421193e-06,0,"1",0.365,0.2034,"no",0,2,737,31,0
759878542,2.8750973411021e-07,0,"1",0.365,0.3663,"yes",0,1,149,6,0
759989223,2.2796930917365e-07,0,"1",0.344,0.0684,"no",0,1,149,7,0
759989224,3.0265898899427e-07,0,"1",0.358,2.4696,"no",0,10,3818,210,0
759989227,2.9134512977652e-07,0,"1",0.358,1.7244,"no",0,11,3080,223,0
761114521,4.574559744814e-08,0.29729877876219,"4",0.331,0.2727,"no",0,1,205,16,0
761119272,1.3164292189458e-07,0.297303258145363,"4",0.328,0.7083,"yes",0,2,325,25,0
761119461,5.5178541420893e-07,0.298012561957462,"2",0.293,1.9476,"yes",0,2,461,12,0
761119462,6.9168218236558e-07,0.298014108768764,"2",0.284,5.7195,"yes",0,3,217,7,0
761119463,5.7497035149054e-07,0.298013977758897,"2",0.286,16.0821,"yes",0,13,2893,129,0
761119643,1.3332797783859e-07,0.297294713026911,"1",0.359,4.9914,"no",0,12,2346,177,0
761119691,9.69124307423e-08,0.297298198924457,"2",0.358,7.1559,"no",0,1,64,5,0
761119693,8.207242327783e-08,0.297297468582334,"2",0.37,4.4712,"no",0,4,358,29,0
761119742,6.669678456866e-07,0.298011604095563,"2",0.304,5.5512,"no",0,1,34,3,0
761119743,3.1177725130954e-07,0.298013036765967,"2",0.3,41.1156,"yes",0,10,1735,80,0
761119863,1.3473165257082e-07,0.297296766664378,"1",0.345,2.8359,"no",0,2,81,7,0
761119891,9.522212544958e-08,0.297296686227345,"1",0.38,16.965,"no",0,1,75,6,0
761119893,8.098150505303e-08,0.29729856180789,"1",0.362,26.3898,"no",0,2,435,26,0
761119971,1.6081280338838e-07,0.295987901377036,"1",0.287,4.0194,"no",0,2,160,16,0
761119992,1.4687556505593e-07,0.298012428662016,"1",0.293,11.8494,"no",0,3,429,44,0
761119993,3.4980717425954e-07,0.295987806116667,"1",0.269,2.781,"no",0,5,2181,110,0
761142522,7.269347123847e-08,0.296052679938744,"1",0.353,7.5492,"no",0,1,21,1,0
761142523,4.941456094273e-08,0.296051654389566,"1",0.347,18.036,"no",0,1,456,20,0
761146993,1.1210740301946e-07,0.296051999662978,"1",0.477,33.1587,"no",0,1,91,8,0
761149222,1.17025762662e-07,0.296046793318883,"1",0.435,3.8052,"no",0,1,193,7,0
761149225,1.088473528185e-07,0.296049529267294,"5",0.435,4.7088,"no",0,1,175,7,0
761149441,1.386488279496e-07,0.29605212455199,"1",0.444,10.4922,"no",0,1,225,7,0
761149442,2.403524658094e-07,0.296053654323653,"1",0.435,9.846,"no",0,1,42,1,0
761149443,5.1354270617903e-07,0.296050768147749,"1",0.429,12.8853,"no",0,4,245,9,0
761149471,1.3749536535185e-07,0.29605225195885,"1",0.43,15.8085,"no",0,2,44,2,0
761149472,3.841967322559e-07,0.296050558453836,"1",0.427,4.3542,"no",0,1,935,31,0
761149631,3.0336108970704e-07,0.296052839126532,"1",0.445,19.4481,"no",0,3,1409,48,0
761149633,1.30120961153217e-06,0.296052973848428,"1",0.416,11.7,"no",0,1,32,1,0
761149662,2.92968255421124,0.29605336519315,"1",0.381,15.6735,"no",2,11,2945,160,0
761149723,1.7882768598897e-07,0.296052487577314,"1",0.474,32.8806,"no",0,3,85,6,0
761149742,1.02254432994329e-06,0.296051394440407,"1",0.452,7.9308,"no",0,3,117,6,0
761149743,2.19693729658253e-06,0.296051805728518,"1",0.419,21.897,"no",0,1,61,3,0
761149761,0.000108368906819196,0.296053154897494,"1",0.512,2.7468,"no",0,1,20,1,0
761149762,2.7336912441743e-07,0.296055023455825,"1",0.482,9.4941,"no",0,2,60,3,0
761149763,2.3812960955386e-07,0.29605035279025,"1",0.521,15.6573,"no",0,2,87,4,0
761149782,3.0886075251982e-07,0.296046911457694,"1",0.427,4.6629,"yes",0,1,31,2,0
761149783,2.5104897257466e-07,0.296051853543924,"1",0.482,19.1187,"yes",2,13,3026,150,0
761149786,2.6950743661837e-07,0.296055525751073,"1",0.392,13.2111,"yes",0,3,1121,57,0
761149791,3.5060683676197e-07,0.296052501589963,"1",0.427,41.2182,"yes",0,2,293,20,0
761149797,3.3819013222101e-07,0.29605254871025,"1",0.382,2.2221,"yes",0,1,162,16,0
761149821,1.93341943246239e-06,0.2960519296787,"1",0.383,8.6553,"yes",0,1,35,4,0
761149822,8.9187331546009e-07,0.296046926536732,"1",0.383,4.0608,"yes",0,1,23,2,0
761149823,7.5665048545712e-07,0.296049751653923,"1",0.363,24.2865,"yes",0,5,922,44,0
761149923,3.7335531820494e-07,0.296055680720953,"1",0.344,11.322,"yes",0,1,116,9,0
761183246,9.463696198042e-08,0.219300015420993,"1",0.462,14.9499,"no",0,1,29,2,0
761183247,9.524186177787e-08,0.219298825125879,"5",0.5,22.8123,"yes",0,1,297,19,0
761183543,2.1308593474935e-07,0.219300235334146,"2",0.401,12.0987,"yes",0,1,85,5,0
761184243,8.5428503897946e-07,0.21929859121299,"5",0.466,14.2479,"yes",0,1,47,3,0
761185636,8.71459957061032e-05,0.21930546104117,"1",0.395,3.5883,"yes",0,1,19,1,0
761185671,9.0785213587374e-07,0.219298127063547,"1",0.332,36.792,"no",0,1,246,18,0
761185673,4.8780504579459e-07,0.219298007791174,"1",0.35,9.2565,"no",0,1,159,10,0
761185677,3.5941848078879e-07,0.219298527943543,"1",0.332,37.8423,"no",0,1,127,11,0
761189123,1.22103938230076e-06,0.219298283633842,"1",0.367,41.4414,"no",0,1,65,3,0
761189422,1.26651083147142e-06,0.219298546646305,"1",0.327,36.9549,"no",0,1,97,7,0
761189423,4.0434937207738e-07,0.219297713735421,"1",0.348,55.098,"yes",0,1,100,10,0
761189621,3.9727629325515e-07,0.219296511898122,"1",0.39,1.6929,"yes",0,1,25,1,0
761189821,3.5643755610596e-07,0.219298446943616,"1",0.378,42.2235,"yes",0,1,15,1,0
761189862,5.1232236572255e-07,0.219296741943332,"1",0.407,29.3274,"yes",0,1,16,1,0
761189863,4.7735995776671e-07,0.219298096836392,"1",0.39,37.9503,"yes",0,1,108,12,0
761263142,1.94909484013017e-06,0.221239097434842,"1",0.384,14.6853,"yes",0,1,14,1,0
761277111,1.25536004080838e-06,0.221238932777209,"1",0.39,6.3144,"yes",0,1,28,2,0
761277115,6.7794127098807e-07,0.221238931475693,"1",0.379,3.8898,"yes",2,4,1137,47,0
761277262,5.18606036312e-07,0.221239437892549,"1",0.334,17.8371,"no",0,1,16,2,0
761277721,4.4916733570934e-07,0.221239149305556,"1",0.397,86.9769,"no",0,5,1231,65,0
761277912,4.2662431320618e-07,0.221239284990617,"1",0.405,40.4136,"no",0,2,283,20,0
761277913,5.4066270176052e-07,0.221238938590069,"1",0.383,24.3108,"no",0,1,30,2,0
761384372,4.189573951548e-07,0.222230776383078,"1",0.361,3.141,"no",0,1,336,14,0
761384931,16.4484512374968,0.222222498030106,"1",0.335,2.4093,"no",0,1,49,3,0
761422173,1.4068865959488e-06,0.223300881943222,"1",0.379,9.7335,"no",0,2,350,16,0
761422323,6.0023106218379e-07,0.223302288757737,"1",0.385,10.9782,"no",0,1,19,1,0
761426422,1.20501835903197e-06,0.223303146462226,"1",0.453,2.4345,"no",0,2,800,33,0
761441421,5.71500192834164,0.22330111043415,"1",0.387,5.6322,"no",0,5,1843,83,0
761566951,5.9694048500258e-06,0.206895920585039,"1",0.479,53.253,"no",0,1,235,14,0
761566995,3.595181830212e-08,0.206887184115523,"5",0.437,14.8599,"no",0,1,116,13,0
761568993,6.1660986993949e-07,0.206985051546392,"1",0.416,1.962,"no",0,1,24,2,0
761793211,34116,0.0500000741188318,"1",0.355,7.5906,"no",0,1,12,1,0
761921421,8.00725751784707e-05,0.0500007619738752,"1",0.358,54.0387,"no",0,1,82,7,0
761926921,1.095278070603e-08,0.0499995821145006,"1",0.343,55.0575,"no",0,1,17,1,0
761946621,1.41192656829e-09,0,"4",0.358,24.3693,"yes",1,4,943,72,0
761946622,2.91698693178e-09,0,"4",0.357,7.4988,"no",1,1,277,17,0
761946623,1.95115413959e-09,0,"4",0.357,8.5995,"no",0,1,131,10,0
762146332,6.12004190552e-09,0.600673162008213,"1",0.287,20.9241,"no",0,1,24,2,0
762146371,4.02613083358e-09,0.600671115566936,"1",0.289,89.0793,"no",0,1,125,13,0
762253441,5.551089436e-10,0.600670954521943,"2",0.251,42.4206,"no",0,3,87,10,0
762253723,6.5340995989e-10,0.600671291815603,"2",0.25,5.526,"no",0,1,10,1,0
763278492,8.02146958756e-08,0,"1",0.304,7.5411,"no",0,1,82,5,0
763278493,7.012875462001e-08,0,"1",0.303,22.4991,"no",0,1,33,2,0
765841313,0,0.599999995225745,"1",0.283,41.5764,"no",0,2,28,2,0
765841322,0,0.599999164159144,"4",0.278,7.7904,"no",0,1,160,20,0
766466644,7.49283117151e-09,0.0753419578427649,"1",0.317,5.3244,"no",0,1,97,9,0
768477143,2.40809530719599e-06,0.229872969508414,"2",0.207,37.7451,"yes",0,1,28,1,0
769484241,1.33331868143e-08,0.284064752005098,"2",0.259,3.6864,"no",0,2,832,34,0
769484275,1.919992492585e-08,0.284064748061712,"2",0.254,3.5973,"no",0,1,90,7,0
769484323,6.5946798762e-10,0.28406441933135,"2",0.25,5.1678,"no",0,1,39,5,0
769484456,1.3481142959e-10,0.284064968756025,"2",0.231,6.5268,"no",0,1,106,15,0
769484485,9.664328184e-11,0.284064740341925,"2",0.229,4.8564,"no",0,1,292,25,0
769484495,7.419120437e-11,0.284064734750939,"2",0.236,34.5591,"no",0,8,2424,137,0
769484913,4.3262413336e-10,0.284064662540857,"2",0.241,2.952,"no",0,1,64,12,0
769484923,4.2288619459e-10,0.2840645212206,"2",0.24,3.9564,"no",0,2,444,28,0
769484925,4.1092401702e-10,0.284064543747574,"2",0.241,3.9447,"no",0,1,500,25,0
769492921,1.88121631157214e-05,0.28406452091456,"2",0.304,7.1793,"no",0,1,41,11,0
769495214,1.75990029434e-09,0.284064879451329,"2",0.243,3.5667,"no",0,1,41,4,0
769495313,8.8745029714e-10,0.284054216499893,"2",0.245,4.0302,"no",0,1,13,3,0
769495351,8.3357216449e-10,0.284054010568136,"2",0.243,6.327,"no",0,1,34,5,0
769495387,2.256962108357e-08,0.284064861951825,"2",0.27,11.5119,"no",0,1,32,8,0
